حجم,ارزش(ریال),بالاترین(ریال),پایین ترین(ریال),آخرین(ریال),اولین(ریال),موقعیتهای باز,درصد تغییر,تعداد مشتریان فعال,تعداد کارگزاران فعال,تعداد خریداران,تعداد فروشندگان,قیمت تسویه (ریال),درصد تغییر قیمت تسویه,تاریخ,تاریخ اعمال,#!ارزش معاملات مشتریان حقیقی(خرید)(ریال),#!ارزش معاملات مشتریان حقیقی(فروش)(ریال),ContractType,StrikePrice,Profitability,ContractDurationDays
0,0,0,0,0,0,0,0,0,0,0,0,20558880,21.78,1401/09/19,1401/12/13,0,0,C,170000000,1,84
0,0,0,0,0,0,1,0,2,2,0,0,2540577,49.19,1401/09/19,1401/12/13,0,0,P,170000000,0,84
0,0,0,0,0,0,1,0,2,2,0,0,56116020,0.72,1401/09/20,1401/12/13,0,0,C,130000000,1,83
0,0,0,0,0,0,2,0,3,3,0,0,46744068,0.85,1401/09/20,1401/12/13,0,0,C,140000000,1,83
0,0,0,0,0,0,15,0,10,6,0,0,37539420,1.0,1401/09/20,1401/12/13,0,0,C,150000000,1,83
0,0,0,0,0,0,4,0,4,3,0,0,9663,11.39,1401/09/20,1401/12/13,0,0,P,130000000,0,83
0,0,0,0,0,0,0,0,0,0,0,0,63402,8.98,1401/09/20,1401/12/13,0,0,P,140000000,0,83
0,0,0,0,0,0,0,0,0,0,0,0,284447,7.01,1401/09/20,1401/12/13,0,0,P,150000000,0,83
0,0,0,0,0,0,39,0,7,3,0,0,28769910,1.18,1401/09/20,1401/12/13,0,0,C,160000000,1,83
1,2000000,2000000,2000000,2000000,2000000,11,0,10,5,1,1,2000000,101.1,1401/09/20,1401/12/13,2000000,2000000,P,160000000,0,83
0,0,0,0,0,0,0,0,0,0,0,0,20838502,1.36,1401/09/20,1401/12/13,0,0,C,170000000,1,83
0,0,0,0,0,0,1,0,2,2,0,0,2434910,4.16,1401/09/20,1401/12/13,0,0,P,170000000,0,83
0,0,0,0,0,0,1,0,2,2,0,0,59383584,5.82,1401/09/21,1401/12/13,0,0,C,130000000,1,82
0,0,0,0,0,0,2,0,3,3,0,0,49992568,6.95,1401/09/21,1401/12/13,0,0,C,140000000,1,82
0,0,0,0,0,0,15,0,10,6,0,0,40719752,8.47,1401/09/21,1401/12/13,0,0,C,150000000,1,82
0,0,0,0,0,0,4,0,4,3,0,0,5489,43.2,1401/09/21,1401/12/13,0,0,P,130000000,0,82
0,0,0,0,0,0,0,0,0,0,0,0,39469,37.75,1401/09/21,1401/12/13,0,0,P,140000000,0,82
0,0,0,0,0,0,0,0,0,0,0,0,191651,32.62,1401/09/21,1401/12/13,0,0,P,150000000,0,82
0,0,0,0,0,0,39,0,7,3,0,0,31781436,10.47,1401/09/21,1401/12/13,0,0,C,160000000,1,82
0,0,0,0,0,0,11,0,10,5,0,0,2000000,0.0,1401/09/21,1401/12/13,0,0,P,160000000,0,82
0,0,0,0,0,0,0,0,0,0,0,0,23538856,12.96,1401/09/21,1401/12/13,0,0,C,170000000,1,82
0,0,0,0,0,0,1,0,2,2,0,0,1860746,23.58,1401/09/21,1401/12/13,0,0,P,170000000,0,82
0,0,0,0,0,0,1,0,2,2,0,0,59086456,0.5,1401/09/22,1401/12/13,0,0,C,130000000,1,81
0,0,0,0,0,0,2,0,3,3,0,0,49691812,0.6,1401/09/22,1401/12/13,0,0,C,140000000,1,81
0,0,0,0,0,0,15,0,10,6,0,0,40414296,0.75,1401/09/22,1401/12/13,0,0,C,150000000,1,81
0,0,0,0,0,0,4,0,4,3,0,0,5193,5.39,1401/09/22,1401/12/13,0,0,P,130000000,0,81
0,0,0,0,0,0,0,0,0,0,0,0,38166,3.3,1401/09/22,1401/12/13,0,0,P,140000000,0,81
0,0,0,0,0,0,0,0,0,0,0,0,188270,1.76,1401/09/22,1401/12/13,0,0,P,150000000,0,81
6,258000000,45000000,33000000,33000000,45000000,39,0,8,3,2,2,43000000,35.3,1401/09/22,1401/12/13,258000000,258000000,C,160000000,1,81
0,0,0,0,0,0,11,0,10,5,0,0,2000000,0.0,1401/09/22,1401/12/13,0,0,P,160000000,0,81
0,0,0,0,0,0,0,0,0,0,0,0,23232508,1.3,1401/09/22,1401/12/13,0,0,C,170000000,1,81
0,0,0,0,0,0,1,0,2,2,0,0,1861723,0.05,1401/09/22,1401/12/13,0,0,P,170000000,0,81
0,0,0,0,0,0,0,0,0,0,0,0,4178974,0.0,1401/09/22,1401/12/13,0,0,P,180000000,0,81
0,0,0,0,0,0,0,0,0,0,0,0,16122137,0.0,1401/09/22,1401/12/13,0,0,C,180000000,1,81
0,0,0,0,0,0,1,0,2,2,0,0,59053264,0.06,1401/09/23,1401/12/13,0,0,C,130000000,1,80
0,0,0,0,0,0,2,0,3,3,0,0,49655884,0.07,1401/09/23,1401/12/13,0,0,C,140000000,1,80
1,46000000,46000000,46000000,46000000,46000000,15,0,9,6,1,1,46000000,13.82,1401/09/23,1401/12/13,46000000,46000000,C,150000000,1,80
0,0,0,0,0,0,4,0,4,3,0,0,4713,9.24,1401/09/23,1401/12/13,0,0,P,130000000,0,80
0,0,0,0,0,0,0,0,0,0,0,0,35615,6.68,1401/09/23,1401/12/13,0,0,P,140000000,0,80
0,0,0,0,0,0,0,0,0,0,0,0,179422,4.7,1401/09/23,1401/12/13,0,0,P,150000000,0,80
0,0,0,0,0,0,39,0,8,3,0,0,43000000,0.0,1401/09/23,1401/12/13,0,0,C,160000000,1,80
0,0,0,0,0,0,11,0,10,5,0,0,652234,67.39,1401/09/23,1401/12/13,0,0,P,160000000,0,80
1,21000000,21000000,21000000,21000000,21000000,1,0,2,2,1,1,21000000,9.61,1401/09/23,1401/12/13,21000000,21000000,C,170000000,1,80
0,0,0,0,0,0,1,0,2,2,0,0,1822974,2.08,1401/09/23,1401/12/13,0,0,P,170000000,0,80
0,0,0,0,0,0,0,0,0,0,0,0,4125121,1.29,1401/09/23,1401/12/13,0,0,P,180000000,0,80
0,0,0,0,0,0,0,0,0,0,0,0,16032265,0.56,1401/09/23,1401/12/13,0,0,C,180000000,1,80
0,0,0,0,0,0,1,0,2,2,0,0,58973360,0.14,1401/09/24,1401/12/13,0,0,C,130000000,1,79
0,0,0,0,0,0,2,0,3,3,0,0,49568612,0.18,1401/09/24,1401/12/13,0,0,C,140000000,1,79
1,41000000,41000000,41000000,41000000,41000000,16,1,10,6,1,1,41000000,10.87,1401/09/24,1401/12/13,41000000,41000000,C,150000000,1,79
0,0,0,0,0,0,4,0,4,3,0,0,4417,6.28,1401/09/24,1401/12/13,0,0,P,130000000,0,79
0,0,0,0,0,0,0,0,0,0,0,0,34077,4.32,1401/09/24,1401/12/13,0,0,P,140000000,0,79
0,0,0,0,0,0,0,0,0,0,0,0,174356,2.82,1401/09/24,1401/12/13,0,0,P,150000000,0,79
0,0,0,0,0,0,39,0,8,3,0,0,43000000,0.0,1401/09/24,1401/12/13,0,0,C,160000000,1,79
0,0,0,0,0,0,11,0,10,5,0,0,641007,1.72,1401/09/24,1401/12/13,0,0,P,160000000,0,79
0,0,0,0,0,0,1,0,2,2,0,0,21000000,0.0,1401/09/24,1401/12/13,0,0,C,170000000,1,79
0,0,0,0,0,0,1,0,2,2,0,0,1805901,0.94,1401/09/24,1401/12/13,0,0,P,170000000,0,79
1,5000000,5000000,5000000,5000000,5000000,1,0,2,2,1,1,5000000,21.21,1401/09/24,1401/12/13,5000000,5000000,P,180000000,0,79
0,0,0,0,0,0,0,0,0,0,0,0,15905428,0.79,1401/09/24,1401/12/13,0,0,C,180000000,1,79
0,0,0,0,0,0,1,0,2,2,0,0,61272196,3.9,1401/09/26,1401/12/13,0,0,C,130000000,1,77
0,0,0,0,0,0,2,0,3,3,0,0,51849736,4.6,1401/09/26,1401/12/13,0,0,C,140000000,1,77
0,0,0,0,0,0,16,0,10,6,0,0,41000000,0.0,1401/09/26,1401/12/13,0,0,C,150000000,1,77
0,0,0,0,0,0,4,0,4,3,0,0,2552,42.22,1401/09/26,1401/12/13,0,0,P,130000000,0,77
0,0,0,0,0,0,0,0,0,0,0,0,21839,35.91,1401/09/26,1401/12/13,0,0,P,140000000,0,77
0,0,0,0,0,0,0,0,0,0,0,0,121779,30.15,1401/09/26,1401/12/13,0,0,P,150000000,0,77
0,0,0,0,0,0,39,0,8,3,0,0,33425116,22.27,1401/09/26,1401/12/13,0,0,C,160000000,1,77
0,0,0,0,0,0,11,0,10,5,0,0,480714,25.01,1401/09/26,1401/12/13,0,0,P,160000000,0,77
0,0,0,0,0,0,1,0,2,2,0,0,21000000,0.0,1401/09/26,1401/12/13,0,0,C,170000000,1,77
0,0,0,0,0,0,1,0,2,2,0,0,1435730,20.5,1401/09/26,1401/12/13,0,0,P,170000000,0,77
0,0,0,0,0,0,1,0,2,2,0,0,5000000,0.0,1401/09/26,1401/12/13,0,0,P,180000000,0,77
0,0,0,0,0,0,0,0,0,0,0,0,17486016,9.94,1401/09/26,1401/12/13,0,0,C,180000000,1,77
0,0,0,0,0,0,1,0,2,2,0,0,63649440,3.88,1401/09/27,1401/12/13,0,0,C,130000000,1,76
0,0,0,0,0,0,2,0,3,3,0,0,54216484,4.560000000000001,1401/09/27,1401/12/13,0,0,C,140000000,1,76
0,0,0,0,0,0,16,0,10,6,0,0,41000000,0.0,1401/09/27,1401/12/13,0,0,C,150000000,1,76
0,0,0,0,0,0,4,0,4,3,0,0,1617,36.64,1401/09/27,1401/12/13,0,0,P,130000000,0,76
0,0,0,0,0,0,0,0,0,0,0,0,14895,31.8,1401/09/27,1401/12/13,0,0,P,140000000,0,76
0,0,0,0,0,0,0,0,0,0,0,0,88490,27.34,1401/09/27,1401/12/13,0,0,P,150000000,0,76
0,0,0,0,0,0,39,0,8,3,0,0,35678048,6.74,1401/09/27,1401/12/13,0,0,C,160000000,1,76
1,2000000,2000000,2000000,2000000,2000000,11,0,10,5,1,1,2000000,316.05,1401/09/27,1401/12/13,2000000,2000000,P,160000000,0,76
0,0,0,0,0,0,1,0,2,2,0,0,27017586,28.66,1401/09/27,1401/12/13,0,0,C,170000000,1,76
0,0,0,0,0,0,1,0,2,2,0,0,1154704,19.57,1401/09/27,1401/12/13,0,0,P,170000000,0,76
0,0,0,0,0,0,1,0,2,2,0,0,5000000,0.0,1401/09/27,1401/12/13,0,0,P,180000000,0,76
0,0,0,0,0,0,0,0,0,0,0,0,19283096,10.28,1401/09/27,1401/12/13,0,0,C,180000000,1,76
0,0,0,0,0,0,1,0,2,2,0,0,63825240,0.28,1401/09/28,1401/12/13,0,0,C,130000000,1,75
0,0,0,0,0,0,2,0,3,3,0,0,54383328,0.31,1401/09/28,1401/12/13,0,0,C,140000000,1,75
0,0,0,0,0,0,16,0,10,6,0,0,44998436,9.75,1401/09/28,1401/12/13,0,0,C,150000000,1,75
0,0,0,0,0,0,4,0,4,3,0,0,1436,11.19,1401/09/28,1401/12/13,0,0,P,130000000,0,75
0,0,0,0,0,0,0,0,0,0,0,0,13620,8.56,1401/09/28,1401/12/13,0,0,P,140000000,0,75
0,0,0,0,0,0,0,0,0,0,0,0,82822,6.41,1401/09/28,1401/12/13,0,0,P,150000000,0,75
0,0,0,0,0,0,39,0,8,3,0,0,35813096,0.38,1401/09/28,1401/12/13,0,0,C,160000000,1,75
0,0,0,0,0,0,11,0,10,5,0,0,2000000,0.0,1401/09/28,1401/12/13,0,0,P,160000000,0,75
0,0,0,0,0,0,1,0,2,2,0,0,27123030,0.39,1401/09/28,1401/12/13,0,0,C,170000000,1,75
0,0,0,0,0,0,1,0,2,2,0,0,1115608,3.39,1401/09/28,1401/12/13,0,0,P,170000000,0,75
0,0,0,0,0,0,1,0,2,2,0,0,2797986,44.04,1401/09/28,1401/12/13,0,0,P,180000000,0,75
0,0,0,0,0,0,0,0,0,0,0,0,19351312,0.35,1401/09/28,1401/12/13,0,0,C,180000000,1,75
0,0,0,0,0,0,1,0,2,2,0,0,64136576,0.49,1401/09/29,1401/12/13,0,0,C,130000000,1,74
0,0,0,0,0,0,2,0,3,3,0,0,54690076,0.56,1401/09/29,1401/12/13,0,0,C,140000000,1,74
1,44000000,44000000,44000000,44000000,44000000,16,0,9,6,1,1,44000000,2.22,1401/09/29,1401/12/13,44000000,44000000,C,150000000,1,74
0,0,0,0,0,0,4,0,4,3,0,0,1196,16.71,1401/09/29,1401/12/13,0,0,P,130000000,0,74
0,0,0,0,0,0,0,0,0,0,0,0,11844,13.04,1401/09/29,1401/12/13,0,0,P,140000000,0,74
0,0,0,0,0,0,0,0,0,0,0,0,74516,10.03,1401/09/29,1401/12/13,0,0,P,150000000,0,74
0,0,0,0,0,0,39,0,8,3,0,0,36088804,0.77,1401/09/29,1401/12/13,0,0,C,160000000,1,74
1,2000000,2000000,2000000,2000000,2000000,11,0,10,5,1,1,2000000,0.0,1401/09/29,1401/12/13,2000000,2000000,P,160000000,0,74
0,0,0,0,0,0,1,0,2,2,0,0,27359138,0.87,1401/09/29,1401/12/13,0,0,C,170000000,1,74
0,0,0,0,0,0,1,0,2,2,0,0,1052348,5.67,1401/09/29,1401/12/13,0,0,P,170000000,0,74
0,0,0,0,0,0,1,0,2,2,0,0,2681135,4.18,1401/09/29,1401/12/13,0,0,P,180000000,0,74
0,0,0,0,0,0,0,0,0,0,0,0,19530776,0.93,1401/09/29,1401/12/13,0,0,C,180000000,1,74
0,0,0,0,0,0,1,0,2,2,0,0,63953136,0.29,1401/09/30,1401/12/13,0,0,C,130000000,1,73
0,0,0,0,0,0,2,0,3,3,0,0,54497636,0.35,1401/09/30,1401/12/13,0,0,C,140000000,1,73
0,0,0,0,0,0,16,0,9,6,0,0,44000000,0.0,1401/09/30,1401/12/13,0,0,C,150000000,1,73
0,0,0,0,0,0,4,0,4,3,0,0,1130,5.52,1401/09/30,1401/12/13,0,0,P,130000000,0,73
0,0,0,0,0,0,0,0,0,0,0,0,11427,3.52,1401/09/30,1401/12/13,0,0,P,140000000,0,73
0,0,0,0,0,0,0,0,0,0,0,0,73017,2.01,1401/09/30,1401/12/13,0,0,P,150000000,0,73
0,0,0,0,0,0,39,0,8,3,0,0,35876484,0.59,1401/09/30,1401/12/13,0,0,C,160000000,1,73
0,0,0,0,0,0,11,0,10,5,0,0,2000000,0.0,1401/09/30,1401/12/13,0,0,P,160000000,0,73
0,0,0,0,0,0,1,0,2,2,0,0,27139356,0.8,1401/09/30,1401/12/13,0,0,C,170000000,1,73
0,0,0,0,0,0,1,0,2,2,0,0,1050541,0.17,1401/09/30,1401/12/13,0,0,P,170000000,0,73
0,0,0,0,0,0,1,0,2,2,0,0,2689456,0.31,1401/09/30,1401/12/13,0,0,P,180000000,0,73
0,0,0,0,0,0,0,0,0,0,0,0,19312474,1.12,1401/09/30,1401/12/13,0,0,C,180000000,1,73
0,0,0,0,0,0,1,0,2,2,0,0,63870152,0.13,1401/10/01,1401/12/13,0,0,C,130000000,1,72
0,0,0,0,0,0,2,0,3,3,0,0,54407528,0.17,1401/10/01,1401/12/13,0,0,C,140000000,1,72
0,0,0,0,0,0,16,0,9,6,0,0,44000000,0.0,1401/10/01,1401/12/13,0,0,C,150000000,1,72
0,0,0,0,0,0,4,0,4,3,0,0,1009,10.71,1401/10/01,1401/12/13,0,0,P,130000000,0,72
0,0,0,0,0,0,0,0,0,0,0,0,10555,7.63,1401/10/01,1401/12/13,0,0,P,140000000,0,72
0,0,0,0,0,0,0,0,0,0,0,0,69197,5.23,1401/10/01,1401/12/13,0,0,P,150000000,0,72
0,0,0,0,0,0,39,0,8,3,0,0,35763532,0.31,1401/10/01,1401/12/13,0,0,C,160000000,1,72
0,0,0,0,0,0,11,0,10,5,0,0,2000000,0.0,1401/10/01,1401/12/13,0,0,P,160000000,0,72
0,0,0,0,0,0,1,0,2,2,0,0,27009272,0.48,1401/10/01,1401/12/13,0,0,C,170000000,1,72
0,0,0,0,0,0,1,0,2,2,0,0,1028816,2.07,1401/10/01,1401/12/13,0,0,P,170000000,0,72
0,0,0,0,0,0,1,0,2,2,0,0,2659282,1.12,1401/10/01,1401/12/13,0,0,P,180000000,0,72
0,0,0,0,0,0,0,0,0,0,0,0,19167568,0.75,1401/10/01,1401/12/13,0,0,C,180000000,1,72
0,0,0,0,0,0,1,0,2,2,0,0,67450112,5.61,1401/10/03,1401/12/13,0,0,C,130000000,1,70
0,0,0,0,0,0,2,0,3,3,0,0,57970632,6.55,1401/10/03,1401/12/13,0,0,C,140000000,1,70
0,0,0,0,0,0,16,0,9,6,0,0,48520664,10.27,1401/10/03,1401/12/13,0,0,C,150000000,1,70
0,0,0,0,0,0,4,0,4,3,0,0,454,55.0,1401/10/03,1401/12/13,0,0,P,130000000,0,70
0,0,0,0,0,0,0,0,0,0,0,0,5429,48.56,1401/10/03,1401/12/13,0,0,P,140000000,0,70
0,0,0,0,0,0,0,0,0,0,0,0,39909,42.33,1401/10/03,1401/12/13,0,0,P,150000000,0,70
0,0,0,0,0,0,39,0,8,3,0,0,39194040,9.59,1401/10/03,1401/12/13,0,0,C,160000000,1,70
3,3000100,1000100,1000000,1000000,1000100,9,-2,9,5,2,1,1000033,50.0,1401/10/03,1401/12/13,3000100,3000100,P,160000000,0,70
0,0,0,0,0,0,1,0,2,2,0,0,30222904,11.9,1401/10/03,1401/12/13,0,0,C,170000000,1,70
0,0,0,0,0,0,1,0,2,2,0,0,711050,30.89,1401/10/03,1401/12/13,0,0,P,170000000,0,70
0,0,0,0,0,0,1,0,2,2,0,0,1971260,25.87,1401/10/03,1401/12/13,0,0,P,180000000,0,70
0,0,0,0,0,0,0,0,0,0,0,0,21998664,14.77,1401/10/03,1401/12/13,0,0,C,180000000,1,70
0,0,0,0,0,0,1,0,2,2,0,0,68341368,1.32,1401/10/04,1401/12/13,0,0,C,130000000,1,69
0,0,0,0,0,0,2,0,3,3,0,0,58848040,1.51,1401/10/04,1401/12/13,0,0,C,140000000,1,69
0,0,0,0,0,0,16,0,9,6,0,0,49379952,1.77,1401/10/04,1401/12/13,0,0,C,150000000,1,69
0,0,0,0,0,0,4,0,4,3,0,0,349,23.13,1401/10/04,1401/12/13,0,0,P,130000000,0,69
0,0,0,0,0,0,0,0,0,0,0,0,4389,19.16,1401/10/04,1401/12/13,0,0,P,140000000,0,69
0,0,0,0,0,0,0,0,0,0,0,0,33669,15.64,1401/10/04,1401/12/13,0,0,P,150000000,0,69
0,0,0,0,0,0,39,0,8,3,0,0,40021672,2.11,1401/10/04,1401/12/13,0,0,C,160000000,1,69
0,0,0,0,0,0,9,0,9,5,0,0,1000033,0.0,1401/10/04,1401/12/13,0,0,P,160000000,0,69
0,0,0,0,0,0,1,0,2,2,0,0,30990790,2.54,1401/10/04,1401/12/13,0,0,C,170000000,1,69
0,0,0,0,0,0,1,0,2,2,0,0,639241,10.1,1401/10/04,1401/12/13,0,0,P,170000000,0,69
0,0,0,0,0,0,1,0,2,2,0,0,1813681,7.99,1401/10/04,1401/12/13,0,0,P,180000000,0,69
0,0,0,0,0,0,0,0,0,0,0,0,22667860,3.04,1401/10/04,1401/12/13,0,0,C,180000000,1,69
0,0,0,0,0,0,1,0,2,2,0,0,68740432,0.58,1401/10/05,1401/12/13,0,0,C,130000000,1,68
0,0,0,0,0,0,2,0,3,3,0,0,59249668,0.68,1401/10/05,1401/12/13,0,0,C,140000000,1,68
0,0,0,0,0,0,16,0,9,6,0,0,49781376,0.81,1401/10/05,1401/12/13,0,0,C,150000000,1,68
0,0,0,0,0,0,4,0,4,3,0,0,283,18.91,1401/10/05,1401/12/13,0,0,P,130000000,0,68
0,0,0,0,0,0,0,0,0,0,0,0,3727,15.08,1401/10/05,1401/12/13,0,0,P,140000000,0,68
0,0,0,0,0,0,0,0,0,0,0,0,29641,11.96,1401/10/05,1401/12/13,0,0,P,150000000,0,68
0,0,0,0,0,0,39,0,8,3,0,0,40414112,0.98,1401/10/05,1401/12/13,0,0,C,160000000,1,68
0,0,0,0,0,0,9,0,9,5,0,0,1000033,0.0,1401/10/05,1401/12/13,0,0,P,160000000,0,68
0,0,0,0,0,0,1,0,2,2,0,0,31356260,1.18,1401/10/05,1401/12/13,0,0,C,170000000,1,68
0,0,0,0,0,0,1,0,2,2,0,0,592933,7.24,1401/10/05,1401/12/13,0,0,P,170000000,0,68
1,5000000,5000000,5000000,5000000,5000000,2,1,2,2,1,1,5000000,175.68,1401/10/05,1401/12/13,5000000,5000000,P,180000000,0,68
0,0,0,0,0,0,0,0,0,0,0,0,22982220,1.39,1401/10/05,1401/12/13,0,0,C,180000000,1,68
0,0,0,0,0,0,1,0,2,2,0,0,69392704,0.95,1401/10/07,1401/12/13,0,0,C,130000000,1,66
0,0,0,0,0,0,2,0,3,3,0,0,59889664,1.08,1401/10/07,1401/12/13,0,0,C,140000000,1,66
1,65000000,65000000,65000000,65000000,65000000,16,0,9,5,1,1,65000000,30.57,1401/10/07,1401/12/13,65000000,65000000,C,150000000,1,66
0,0,0,0,0,0,4,0,4,3,0,0,192,32.16,1401/10/07,1401/12/13,0,0,P,130000000,0,66
0,0,0,0,0,0,0,0,0,0,0,0,2768,25.73,1401/10/07,1401/12/13,0,0,P,140000000,0,66
0,0,0,0,0,0,0,0,0,0,0,0,23619,20.32,1401/10/07,1401/12/13,0,0,P,150000000,0,66
0,0,0,0,0,0,39,0,8,3,0,0,41007592,1.47,1401/10/07,1401/12/13,0,0,C,160000000,1,66
0,0,0,0,0,0,9,0,9,5,0,0,131926,86.81,1401/10/07,1401/12/13,0,0,P,160000000,0,66
0,0,0,0,0,0,1,0,2,2,0,0,31891934,1.71,1401/10/07,1401/12/13,0,0,C,170000000,1,66
0,0,0,0,0,0,1,0,2,2,0,0,521881,11.98,1401/10/07,1401/12/13,0,0,P,170000000,0,66
0,0,0,0,0,0,2,0,2,2,0,0,5000000,0.0,1401/10/07,1401/12/13,0,0,P,180000000,0,66
4,140000000,35000000,35000000,35000000,35000000,4,0,3,2,1,2,35000000,52.29,1401/10/07,1401/12/13,140000000,140000000,C,180000000,1,66
0,0,0,0,0,0,1,0,2,2,0,0,69306528,0.12,1401/10/08,1401/12/13,0,0,C,130000000,1,65
0,0,0,0,0,0,2,0,3,3,0,0,59796668,0.16,1401/10/08,1401/12/13,0,0,C,140000000,1,65
2,145000000,75000000,70000000,75000000,70000000,17,1,10,5,2,1,72500000,11.54,1401/10/08,1401/12/13,145000000,145000000,C,150000000,1,65
0,0,0,0,0,0,4,0,4,3,0,0,172,10.42,1401/10/08,1401/12/13,0,0,P,130000000,0,65
0,0,0,0,0,0,0,0,0,0,0,0,2559,7.55,1401/10/08,1401/12/13,0,0,P,140000000,0,65
0,0,0,0,0,0,0,0,0,0,0,0,22390,5.2,1401/10/08,1401/12/13,0,0,P,150000000,0,65
0,0,0,0,0,0,39,0,8,3,0,0,40897064,0.27,1401/10/08,1401/12/13,0,0,C,160000000,1,65
0,0,0,0,0,0,9,0,9,5,0,0,127439,3.4,1401/10/08,1401/12/13,0,0,P,160000000,0,65
0,0,0,0,0,0,1,0,2,2,0,0,31768502,0.39,1401/10/08,1401/12/13,0,0,C,170000000,1,65
0,0,0,0,0,0,1,0,2,2,0,0,511118,2.06,1401/10/08,1401/12/13,0,0,P,170000000,0,65
2,5000000,2500000,2500000,2500000,2500000,0,0,0,0,1,1,2500000,50.0,1401/10/08,1401/12/13,5000000,5000000,P,180000000,0,65
0,0,0,0,0,0,4,0,3,2,0,0,35000000,0.0,1401/10/08,1401/12/13,0,0,C,180000000,1,65
0,0,0,0,0,0,1,0,2,2,0,0,68701184,0.87,1401/10/10,1401/12/13,0,0,C,130000000,1,63
0,0,0,0,0,0,2,0,3,3,0,0,59174360,1.04,1401/10/10,1401/12/13,0,0,C,140000000,1,63
0,0,0,0,0,0,17,0,10,5,0,0,72500000,0.0,1401/10/10,1401/12/13,0,0,C,150000000,1,63
0,0,0,0,0,0,4,0,4,3,0,0,150,12.79,1401/10/10,1401/12/13,0,0,P,130000000,0,63
0,0,0,0,0,0,0,0,0,0,0,0,2357,7.89,1401/10/10,1401/12/13,0,0,P,140000000,0,63
0,0,0,0,0,0,0,0,0,0,0,0,21481,4.06,1401/10/10,1401/12/13,0,0,P,150000000,0,63
1,45000000,45000000,45000000,45000000,45000000,39,0,7,3,1,1,45000000,10.03,1401/10/10,1401/12/13,45000000,45000000,C,160000000,1,63
0,0,0,0,0,0,9,0,9,5,0,0,125796,1.29,1401/10/10,1401/12/13,0,0,P,160000000,0,63
0,0,0,0,0,0,1,0,2,2,0,0,31099154,2.11,1401/10/10,1401/12/13,0,0,C,170000000,1,63
0,0,0,0,0,0,1,0,2,2,0,0,514232,0.61,1401/10/10,1401/12/13,0,0,P,170000000,0,63
0,0,0,0,0,0,0,0,0,0,0,0,2500000,0.0,1401/10/10,1401/12/13,0,0,P,180000000,0,63
0,0,0,0,0,0,4,0,3,2,0,0,35000000,0.0,1401/10/10,1401/12/13,0,0,C,180000000,1,63
0,0,0,0,0,0,1,0,2,2,0,0,71099376,3.49,1401/10/11,1401/12/13,0,0,C,130000000,1,62
0,0,0,0,0,0,2,0,3,3,0,0,61568432,4.05,1401/10/11,1401/12/13,0,0,C,140000000,1,62
0,0,0,0,0,0,17,0,10,5,0,0,72500000,0.0,1401/10/11,1401/12/13,0,0,C,150000000,1,62
0,0,0,0,0,0,4,0,4,3,0,0,82,45.33,1401/10/11,1401/12/13,0,0,P,130000000,0,62
0,0,0,0,0,0,0,0,0,0,0,0,1416,39.92,1401/10/11,1401/12/13,0,0,P,140000000,0,62
0,0,0,0,0,0,0,0,0,0,0,0,14062,34.54,1401/10/11,1401/12/13,0,0,P,150000000,0,62
0,0,0,0,0,0,39,0,7,3,0,0,45000000,0.0,1401/10/11,1401/12/13,0,0,C,160000000,1,62
0,0,0,0,0,0,9,0,9,5,0,0,88686,29.5,1401/10/11,1401/12/13,0,0,P,160000000,0,62
0,0,0,0,0,0,1,0,2,2,0,0,33356498,7.26,1401/10/11,1401/12/13,0,0,C,170000000,1,62
0,0,0,0,0,0,1,0,2,2,0,0,386318,24.87,1401/10/11,1401/12/13,0,0,P,170000000,0,62
0,0,0,0,0,0,0,0,0,0,0,0,2500000,0.0,1401/10/11,1401/12/13,0,0,P,180000000,0,62
1,29000000,29000000,29000000,29000000,29000000,5,1,5,2,1,1,29000000,17.14,1401/10/11,1401/12/13,29000000,29000000,C,180000000,1,62
0,0,0,0,0,0,1,0,2,2,0,0,74309336,4.51,1401/10/12,1401/12/13,0,0,C,130000000,1,61
0,0,0,0,0,0,2,0,3,3,0,0,64770868,5.2,1401/10/12,1401/12/13,0,0,C,140000000,1,61
0,0,0,0,0,0,17,0,10,5,0,0,55239088,23.81,1401/10/12,1401/12/13,0,0,C,150000000,1,61
0,0,0,0,0,0,4,0,4,3,0,0,38,53.66,1401/10/12,1401/12/13,0,0,P,130000000,0,61
0,0,0,0,0,0,0,0,0,0,0,0,738,47.88,1401/10/12,1401/12/13,0,0,P,140000000,0,61
0,0,0,0,0,0,0,0,0,0,0,0,8125,42.22,1401/10/12,1401/12/13,0,0,P,150000000,0,61
0,0,0,0,0,0,39,0,7,3,0,0,45000000,0.0,1401/10/12,1401/12/13,0,0,C,160000000,1,61
0,0,0,0,0,0,9,0,9,5,0,0,56079,36.77,1401/10/12,1401/12/13,0,0,P,160000000,0,61
0,0,0,0,0,0,1,0,2,2,0,0,36416864,9.17,1401/10/12,1401/12/13,0,0,C,170000000,1,61
0,0,0,0,0,0,1,0,2,2,0,0,264236,31.6,1401/10/12,1401/12/13,0,0,P,170000000,0,61
0,0,0,0,0,0,0,0,0,0,0,0,911285,63.55,1401/10/12,1401/12/13,0,0,P,180000000,0,61
2,70000000,35000000,35000000,35000000,35000000,7,2,6,3,1,2,35000000,20.69,1401/10/12,1401/12/13,70000000,70000000,C,180000000,1,61
